0.49295775;0.50695825;0.41755889;0.40948276;0.47131148;0.5597723;0.5;0.54702495;0.55343511;0.5597723;0.60218978;0.5597723;0.57223265;0.52734375;0.52734375;0.37610619;0.44885177;0.37610619;0.47619048;0.47619048;0.42288557;0.50925926;0.38461538;0.54054054;0.50925926;0.50925926;0.55555556;0.55555556;0.6504065;0.5982906;0.54054054;0.54054054;0.47619048;0.42288557;0.54054054;0.50925926
0.43340381;0.43340381;0.47131148;0.35874439;0.47861507;0.48582996;0.56603774;0.55343511;0.60218978;0.57223265;0.49295775;0.60218978;0.54702495;0.52734375;0.54702495;0.44885177;0.46391753;0.40130152;0.44117647;0.4040404;0.4589372;0.32258065;0.44117647;0.57017544;0.52511416;0.57017544;0.50925926;0.58441558;0.5982906;0.49295775;0.49295775;0.52511416;0.55555556;0.42288557;0.50925926;0.4589372
0.42553191;0.5;0.54702495;0.47131148;0.48582996;0.55343511;0.51383399;0.54702495;0.56603774;0.59633028;0.65743945;0.5;0.49295775;0.5597723;0.49295775;0.44117647;0.45643154;0.44117647;0.47619048;0.44117647;0.50925926;0.34391534;0.4040404;0.49295775;0.4589372;0.52511416;0.55555556;0.57017544;0.54054054;0.5982906;0.47619048;0.57017544;0.52511416;0.49295775;0.49295775;0.44117647
0.34090909;0.46391753;0.47131148;0.50695825;0.49295775;0.47861507;0.51383399;0.55343511;0.54054054;0.61371841;0.57223265;0.52734375;0.54054054;0.47861507;0.57835821;0.52062868;0.48582996;0.5;0.38461538;0.44117647;0.49295775;0.36458333;0.4589372;0.36458333;0.58441558;0.47619048;0.47619048;0.55555556;0.63786008;0.57017544;0.50925926;0.4589372;0.54054054;0.54054054;0.36458333;0.44117647
0.49295775;0.45643154;0.3674833;0.46391753;0.52062868;0.50695825;0.54702495;0.52062868;0.63055062;0.60218978;0.57223265;0.57223265;0.49295775;0.52062868;0.54702495;0.44885177;0.5;0.40130152;0.42288557;0.49295775;0.4040404;0.44117647;0.49295775;0.52511416;0.55555556;0.58441558;0.52511416;0.63786008;0.54054054;0.63786008;0.625;0.4589372;0.57017544;0.55555556;0.30054645;0.4040404
0.49295775;0.51383399;0.44117647;0.54054054;0.47131148;0.52062868;0.56603774;0.5;0.52062868;0.59633028;0.61371841;0.54702495;0.51383399;0.52062868;0.52062868;0.5904059;0.58441558;0.49295775;0.44117647;0.47619048;0.44117647;0.34391534;0.47619048;0.52511416;0.50925926;0.50925926;0.58441558;0.50925926;0.625;0.52511416;0.55555556;0.61181435;0.50925926;0.55555556;0.49295775;0.4589372
0.50695825;0.49295775;0.47131148;0.46391753;0.41755889;0.47131148;0.54702495;0.52062868;0.52062868;0.54702495;0.57835821;0.56603774;0.61938959;0.5;0.44885177;0.5;0.54054054;0.45643154;0.32258065;0.47619048;0.49295775;0.4589372;0.50925926;0.49295775;0.55555556;0.52511416;0.52511416;0.55555556;0.5982906;0.54054054;0.50925926;0.55555556;0.52511416;0.49295775;0.44117647;0.57017544
0.49295775;0.52062868;0.44885177;0.43340381;0.53398058;0.49295775;0.58441558;0.54702495;0.65217391;0.57835821;0.56603774;0.52062868;0.54054054;0.56603774;0.47861507;0.41755889;0.45643154;0.47861507;0.4040404;0.42288557;0.4589372;0.4040404;0.38461538;0.57017544;0.52511416;0.57017544;0.47619048;0.61181435;0.55555556;0.58441558;0.61181435;0.54054054;0.44117647;0.4040404;0.44117647;0.49295775
0.42553191;0.51383399;0.53398058;0.37610619;0.54054054;0.43340381;0.51383399;0.54054054;0.54702495;0.63055062;0.64685315;0.50695825;0.47861507;0.5;0.42553191;0.44885177;0.40948276;0.41755889;0.4589372;0.47619048;0.30054645;0.34391534;0.58441558;0.47619048;0.61181435;0.57017544;0.5982906;0.54054054;0.54054054;0.4589372;0.63786008;0.5982906;0.55555556;0.4589372;0.38461538;0.47619048
0.40130152;0.46391753;0.47861507;0.42553191;0.50695825;0.49295775;0.49295775;0.52734375;0.61938959;0.54702495;0.55343511;0.53398058;0.54054054;0.54054054;0.51383399;0.40130152;0.48582996;0.47861507;0.34391534;0.38461538;0.47619048;0.50925926;0.54054054;0.54054054;0.63786008;0.52511416;0.47619048;0.49295775;0.63786008;0.38461538;0.57017544;0.47619048;0.57017544;0.55555556;0.38461538;0.42288557
0.53398058;0.44117647;0.5597723;0.40948276;0.48582996;0.51383399;0.49295775;0.52734375;0.58441558;0.63055062;0.625;0.61371841;0.52062868;0.5;0.55343511;0.55343511;0.43340381;0.40130152;0.52511416;0.44117647;0.4040404;0.38461538;0.55555556;0.42288557;0.50925926;0.47619048;0.38461538;0.58441558;0.47619048;0.63786008;0.63786008;0.57017544;0.47619048;0.44117647;0.47619048;0.4589372
0.44117647;0.40130152;0.47131148;0.47861507;0.56603774;0.54054054;0.5597723;0.54702495;0.49295775;0.58441558;0.58441558;0.56603774;0.56603774;0.57223265;0.47131148;0.47131148;0.47861507;0.37610619;0.49295775;0.5982906;0.47619048;0.4589372;0.44117647;0.52511416;0.58441558;0.50925926;0.58441558;0.52511416;0.61181435;0.57017544;0.58441558;0.55555556;0.4589372;0.47619048;0.52511416;0.52511416
0.53398058;0.43340381;0.48582996;0.35874439;0.52062868;0.53398058;0.5;0.52062868;0.48582996;0.53398058;0.60218978;0.5904059;0.5597723;0.52734375;0.58441558;0.52062868;0.40130152;0.42553191;0.4589372;0.4589372;0.38461538;0.38461538;0.54054054;0.44117647;0.50925926;0.54054054;0.50925926;0.4589372;0.625;0.54054054;0.47619048;0.47619048;0.47619048;0.52511416;0.49295775;0.4589372
0.47861507;0.48582996;0.41755889;0.40130152;0.55343511;0.53398058;0.46391753;0.52062868;0.65217391;0.54702495;0.53398058;0.53398058;0.5597723;0.53398058;0.54054054;0.45643154;0.44885177;0.43340381;0.44117647;0.4589372;0.52511416;0.42288557;0.36458333;0.38461538;0.57017544;0.44117647;0.52511416;0.54054054;0.625;0.5982906;0.49295775;0.50925926;0.4589372;0.44117647;0.50925926;0.44117647
0.47131148;0.52734375;0.45643154;0.52062868;0.51383399;0.5;0.58441558;0.57835821;0.53398058;0.53398058;0.6360424;0.625;0.48582996;0.57223265;0.52734375;0.54702495;0.47131148;0.45643154;0.49295775;0.47619048;0.4589372;0.49295775;0.52511416;0.50925926;0.4040404;0.61181435;0.57017544;0.49295775;0.55555556;0.42288557;0.57017544;0.38461538;0.49295775;0.52511416;0.49295775;0.625
0.43340381;0.5;0.3930131;0.42553191;0.47861507;0.52734375;0.53398058;0.52734375;0.5904059;0.52734375;0.61371841;0.5;0.58441558;0.5904059;0.53398058;0.5;0.37610619;0.46391753;0.49295775;0.42288557;0.47619048;0.4040404;0.47619048;0.50925926;0.5982906;0.55555556;0.61181435;0.52511416;0.50925926;0.69767442;0.58441558;0.50925926;0.52511416;0.38461538;0.52511416;0.4040404
0.47861507;0.46391753;0.51383399;0.38461538;0.40948276;0.48582996;0.50695825;0.48582996;0.54054054;0.68296796;0.5904059;0.64685315;0.55343511;0.55343511;0.47861507;0.43340381;0.5;0.47131148;0.44117647;0.47619048;0.47619048;0.38461538;0.57017544;0.52511416;0.49295775;0.54054054;0.49295775;0.55555556;0.63786008;0.50925926;0.55555556;0.54054054;0.38461538;0.57017544;0.55555556;0.49295775
