-64.0,-24.0,16.0
-56.0,-40.0,48.0
-48.0,-56.0,56.0
-48.0,-16.0,0.0
-32.0,-80.0,40.0
-32.0,-56.0,-48.0
-24.0,-96.0,-8.0
-24.0,-80.0,-16.0
-16.0,-104.0,-8.0
-16.0,-96.0,-16.0
-16.0,-96.0,-8.0
-16.0,-88.0,-8.0
-16.0,24.0,24.0
-8.0,-104.0,-8.0
-8.0,-96.0,-16.0
-8.0,-96.0,-8.0
-8.0,-96.0,0.0
-8.0,-88.0,-8.0
-8.0,-88.0,0.0
0.0,-96.0,-16.0
0.0,-96.0,-8.0
0.0,-40.0,80.0
0.0,0.0,-8.0
8.0,-96.0,0.0
8.0,-64.0,48.0
16.0,-104.0,-8.0
16.0,-104.0,0.0
16.0,-104.0,8.0
16.0,-96.0,-8.0
16.0,-96.0,0.0
16.0,-96.0,8.0
16.0,-88.0,-8.0
16.0,-88.0,0.0
16.0,-88.0,8.0
16.0,-80.0,56.0
16.0,16.0,40.0
24.0,-104.0,0.0
24.0,-96.0,-16.0
24.0,-96.0,-8.0
24.0,-96.0,0.0
24.0,-88.0,0.0
24.0,-32.0,8.0
48.0,-8.0,0.0
56.0,-8.0,0.0
-60.0,-28.0,10.0
-65.0,-23.0,7.0
-52.0,-18.0,2.0
-57.0,-13.0,1.0
-43.0,-34.0,12.0
59.0,-10.0,3.0
49.0,-6.0,4.0
45.0,-18.0,8.0
56.0,-2.0,4.0
33.0,-21.0,13.0
6.0,-83.0,0.0
10.0,-90.0,7.0
-7.0,-92.0,5.0
8.0,-91.0,-5.0
16.0,-93.0,3.0
-8.0,-94.0,-12.0
18.0,-100.0,5.0
-6.0,-92.0,-6.0
-12.0,-95.0,1.0
11.0,-93.0,-6.0
18.0,-94.0,-4.0
17.0,-97.0,2.0
-13.0,-94.0,-12.0
22.0,-97.0,-3.0
19.0,-99.0,3.0
-7.0,-95.0,-9.0
-14.0,-97.0,-8.0
-13.0,-100.0,-2.0
15.0,-94.0,-7.0
17.0,-95.0,-6.0
18.0,-97.0,-2.0
18.0,-98.0,-1.0
18.0,-94.0,-10.0
19.0,-96.0,-9.0
19.0,-98.0,-3.0
19.0,-99.0,2.0
19.0,-94.0,-11.0
20.0,-95.0,-10.0
23.0,-97.0,-2.0
20.0,-99.0,1.0
-12.0,-95.0,-12.0
-16.0,-97.0,-12.0
-17.0,-98.0,-7.0
-17.0,-99.0,-4.0
-10.0,-96.0,-10.0
-13.0,-97.0,-9.0
-15.0,-98.0,-6.0
-15.0,-100.0,-4.0
