-2,-88,12
12,-84,11
-4,-78,-2
10,-96,10
6,-84,14
-7,-88,7
6,-81,2
9,-86,-2
13,-88,1
13,-88,6
6,-86,-3
9,-91,-4
16,-90,2
10,-94,5
6,-87,-8
14,-94,-8
17,-98,1
12,-98,7
-3,-87,-8
-9,-96,-11
-13,-100,-2
-7,-100,4
-3,-87,-5
-6,-92,-6
-13,-94,0
-8,-97,3
-4,-83,-1
-7,-88,-4
-11,-89,-1
-7,-92,5
8,-90,-4
10,-92,-4
13,-91,-3
17,-91,1
15,-93,5
7,-91,-6
10,-93,-5
15,-92,-3
18,-95,2
15,-96,4
8,-91,-9
14,-94,-8
19,-96,-5
17,-98,1
14,-99,6
-6,-93,-12
-13,-94,-12
22,-97,-3
19,-99,3
15,-100,7
-5,-94,-10
-9,-96,-11
-14,-97,-9
-13,-100,-2
-10,-101,1
-5,-94,-9
-8,-94,-8
-13,-95,-6
-13,-98,-2
-10,-99,0
-4,-90,-6
-7,-93,-7
-10,-93,-6
-13,-94,0
-11,-96,2
9,-92,-6
10,-93,-5
12,-93,-4
15,-92,-3
15,-92,-3
18,-94,0
18,-95,2
16,-95,3
10,-93,-7
11,-93,-6
13,-93,-5
15,-93,-5
16,-93,-4
18,-95,-0
18,-96,1
17,-96,3
11,-93,-8
13,-93,-7
15,-94,-6
17,-94,-5
18,-96,-1
18,-97,-0
17,-98,1
16,-98,3
13,-93,-9
14,-94,-8
15,-94,-7
18,-96,-7
18,-97,-2
18,-98,-1
18,-99,0
16,-99,2
15,-92,-10
16,-94,-10
17,-95,-9
19,-96,-7
19,-98,-3
19,-98,-1
17,-99,2
16,-100,4
17,-93,-10
17,-93,-10
19,-94,-11
20,-95,-10
22,-97,-3
20,-98,-0
19,-99,3
18,-100,5
-11,-95,-12
-13,-94,-12
-16,-95,-13
-18,-97,-12
-19,-99,-3
-19,-99,-3
-18,-100,-1
-15,-101,2
-8,-94,-12
-13,-94,-12
-14,-96,-12
-17,-97,-11
-17,-98,-7
-17,-99,-4
-16,-100,-2
-15,-101,0
-8,-95,-11
-11,-96,-11
-12,-96,-10
-14,-97,-10
-16,-99,-7
-15,-100,-4
-14,-100,-2
-13,-101,-1
-8,-95,-10
-10,-96,-10
-11,-96,-9
-13,-96,-9
-15,-98,-6
-14,-100,-3
-13,-100,-2
-12,-101,-1
-7,-95,-9
-8,-95,-8
-10,-96,-9
-12,-96,-8
-14,-96,-6
-14,-98,-4
-13,-99,-3
-12,-99,-1
-6,-94,-8
-8,-94,-8
-10,-95,-8
-11,-95,-7
-13,-95,-6
-14,-97,-3
-13,-98,-2
-12,-98,-0
13,-93,-7
14,-94,-6
14,-94,-6
15,-94,-6
15,-94,-6
17,-94,-5
18,-94,-4
18,-96,-1
18,-96,-1
18,-97,-0
18,-97,-0
17,-98,1
14,-94,-8
14,-94,-8
15,-94,-7
15,-94,-7
17,-95,-6
18,-95,-5
18,-96,-3
18,-97,-2
18,-98,-1
18,-98,-1
17,-98,1
17,-98,1
15,-94,-9
16,-94,-8
16,-94,-8
18,-96,-7
18,-96,-7
19,-96,-5
19,-97,-4
19,-97,-4
19,-98,-3
18,-99,0
18,-99,0
18,-99,0
14,-93,-9
15,-94,-9
16,-94,-8
17,-95,-9
18,-96,-8
19,-96,-7
19,-97,-6
19,-98,-3
19,-98,-1
19,-98,-1
18,-99,0
17,-99,2
17,-93,-10
18,-94,-10
18,-94,-10
18,-95,-10
19,-96,-9
20,-97,-6
19,-97,-5
21,-98,-3
20,-98,-2
20,-98,-0
19,-99,2
17,-99,2
17,-93,-10
19,-94,-11
19,-94,-11
20,-95,-11
20,-95,-10
20,-97,-6
22,-97,-3
22,-97,-3
21,-98,-0
20,-99,1
19,-99,3
19,-99,3
-13,-94,-12
19,-94,-11
19,-94,-11
20,-95,-10
20,-95,-10
20,-95,-10
23,-97,-2
23,-97,-2
21,-98,-0
20,-99,1
20,-99,1
19,-99,3
-13,-94,-12
-15,-95,-13
-15,-95,-13
-17,-96,-13
-18,-97,-12
-18,-97,-12
-19,-99,-3
-19,-99,-3
-19,-99,-3
-17,-100,-2
-18,-100,-1
-16,-100,-1
-13,-94,-12
-13,-95,-13
-15,-95,-13
-16,-96,-13
-16,-97,-12
-17,-97,-10
-17,-97,-10
-17,-99,-5
-17,-99,-4
-17,-99,-4
-16,-100,-1
-16,-100,-1
-10,-95,-12
-13,-96,-12
-13,-96,-12
-15,-97,-12
-15,-97,-12
-16,-97,-11
-16,-98,-8
-16,-99,-5
-16,-100,-4
-16,-100,-2
-16,-100,-2
-14,-101,-1
-9,-96,-11
-11,-96,-11
-11,-96,-11
-12,-96,-10
-13,-96,-11
-15,-97,-9
-15,-97,-9
-16,-99,-7
-15,-99,-5
-15,-100,-4
-14,-100,-2
-14,-100,-2
-9,-96,-11
-10,-96,-10
-10,-96,-10
-11,-96,-9
-13,-97,-9
-14,-97,-9
-15,-98,-6
-15,-98,-6
-15,-99,-5
-15,-100,-4
-13,-100,-2
-13,-100,-2
-8,-95,-10
-9,-96,-9
-9,-96,-9
-11,-96,-9
-13,-96,-9
-14,-97,-8
-14,-97,-7
-14,-99,-4
-14,-99,-4
-14,-100,-3
-14,-100,-3
-13,-100,-2
