6,-83,0
10,-90,7
-4,-85,-2
-7,-92,5
8,-90,-4
12,-91,-2
15,-92,4
8,-91,-9
18,-95,-5
14,-99,6
-5,-94,-10
-14,-97,-9
-10,-101,1
-4,-90,-6
-10,-93,-6
-10,-95,3
10,-93,-5
15,-93,-5
18,-94,-2
18,-95,2
14,-94,-8
17,-95,-6
18,-97,-2
17,-98,1
17,-93,-10
20,-95,-11
20,-98,-2
17,-100,3
-11,-95,-12
-18,-97,-12
-17,-99,-5
-15,-101,0
-9,-96,-11
-11,-96,-9
-15,-98,-6
-13,-100,-2
-7,-95,-9
-10,-95,-8
-14,-97,-5
-13,-98,-2
16,-94,-8
15,-94,-7
18,-96,-7
19,-96,-5
18,-97,-2
18,-98,-1
18,-94,-10
17,-95,-9
19,-96,-7
19,-97,-5
19,-98,-3
18,-99,0
19,-94,-11
20,-95,-11
20,-95,-10
22,-97,-3
23,-97,-2
20,-99,1
-15,-95,-13
-17,-96,-13
-18,-97,-12
-19,-99,-3
-19,-99,-3
-17,-100,-2
-12,-95,-12
-16,-96,-13
-17,-97,-11
-16,-98,-8
-17,-99,-5
-17,-99,-4
-11,-96,-11
-12,-96,-10
-14,-97,-10
-15,-97,-9
-16,-99,-7
-15,-100,-4
