-69,-39,12
-69,-36,12
-69,-33,12
-69,-30,12
-69,-27,6
-69,-27,9
-69,-27,12
-69,-24,6
-69,-24,9
-69,-24,12
-69,-21,6
-69,-21,9
-69,-18,6
-69,-18,9
-66,-51,6
-66,-51,9
-66,-48,3
-66,-48,6
-66,-48,9
-66,-48,12
-66,-48,15
-66,-48,18
-66,-45,-3
-66,-45,0
-66,-45,3
-66,-45,6
-66,-45,9
-66,-45,12
-66,-45,15
-66,-45,18
-66,-45,24
-66,-42,-6
-66,-42,-3
-66,-42,0
-66,-42,3
-66,-42,6
-66,-42,9
-66,-42,12
-66,-42,15
-66,-42,18
-66,-42,24
-66,-39,-6
-66,-39,-3
-66,-39,0
-66,-39,3
-66,-39,6
-66,-39,9
-66,-39,12
-66,-39,15
-66,-39,18
-66,-39,24
-66,-36,-9
-66,-36,-6
-66,-36,-3
-66,-36,0
-66,-36,3
-66,-36,6
-66,-36,9
-66,-36,12
-66,-36,15
-66,-36,18
-66,-36,24
-66,-33,-9
-66,-33,-6
-66,-33,-3
-66,-33,0
-66,-33,3
-66,-33,6
-66,-33,9
-66,-33,12
-66,-33,15
-66,-33,18
-66,-33,21
-66,-33,24
-66,-30,-9
-66,-30,-6
-66,-30,-3
-66,-30,0
-66,-30,3
-66,-30,6
-66,-30,9
-66,-30,12
-66,-30,15
-66,-30,18
-66,-30,21
-66,-30,24
-66,-27,-9
-66,-27,-6
-66,-27,-3
-66,-27,0
-66,-27,3
-66,-27,6
-66,-27,9
-66,-27,12
-66,-27,15
-66,-27,18
-66,-27,21
-66,-27,24
-66,-24,-9
-66,-24,-6
-66,-24,-3
-66,-24,0
-66,-24,3
-66,-24,6
-66,-24,9
-66,-24,12
-66,-24,15
-66,-24,18
-66,-24,21
-66,-24,24
-66,-24,27
-66,-24,30
-66,-21,-9
-66,-21,-6
-66,-21,-3
-66,-21,0
-66,-21,3
-66,-21,6
-66,-21,9
-66,-21,12
-66,-21,15
-66,-21,18
-66,-21,21
-66,-21,24
-66,-21,27
-66,-21,30
-66,-18,-9
-66,-18,-6
-66,-18,-3
-66,-18,0
-66,-18,3
-66,-18,6
-66,-18,9
-66,-18,12
-66,-18,15
-66,-18,18
-66,-18,21
-66,-18,24
-66,-18,27
-66,-18,30
-66,-15,-9
-66,-15,-6
-66,-15,-3
-66,-15,0
-66,-15,3
-66,-15,6
-66,-15,9
-66,-15,12
-66,-15,15
-66,-15,18
-66,-15,21
-66,-15,24
-66,-12,-12
-66,-12,-9
-66,-12,-6
-66,-12,-3
-66,-12,0
-66,-12,3
-66,-12,6
-66,-12,9
-66,-12,12
-66,-12,15
-66,-12,18
-66,-12,21
-66,-12,24
-66,-9,-12
-66,-9,-9
-66,-9,-6
-66,-9,-3
-66,-9,0
-66,-9,3
-66,-9,6
-66,-9,9
-66,-9,12
-66,-9,15
-66,-9,18
-66,-9,21
-66,-9,24
-66,-6,-12
-66,-6,-9
-66,-6,-6
-66,-6,-3
-66,-6,3
-66,-6,6
-66,-6,9
-66,-6,12
-66,-6,24
-66,-3,3
-66,-3,6
-66,-3,9
-63,-60,0
-63,-60,3
-63,-60,6
-63,-60,9
-63,-60,12
-63,-57,-6
-63,-57,-3
-63,-57,0
-63,-57,3
-63,-57,6
-63,-57,9
-63,-57,12
-63,-57,15
-63,-57,18
-63,-57,24
-63,-54,-6
-63,-54,-3
-63,-54,0
-63,-54,3
-63,-54,6
-63,-54,9
-63,-54,12
-63,-54,15
-63,-54,18
-63,-54,21
-63,-54,24
-63,-51,-9
-63,-51,-6
-63,-51,-3
-63,-51,0
-63,-51,3
-63,-51,6
-63,-51,9
-63,-51,12
-63,-51,15
-63,-51,18
-63,-51,21
-63,-51,24
-63,-51,27
-63,-51,30
-63,-48,-12
-63,-48,-9
-63,-48,-6
-63,-48,-3
-63,-48,0
-63,-48,3
-63,-48,6
-63,-48,9
-63,-48,12
-63,-48,15
-63,-48,18
-63,-48,21
-63,-48,24
-63,-48,27
-63,-48,30
-63,-45,-12
-63,-45,-9
-63,-45,-6
-63,-45,-3
-63,-45,0
-63,-45,3
-63,-45,6
-63,-45,9
-63,-45,12
-63,-45,15
-63,-45,18
-63,-45,21
-63,-45,24
-63,-45,27
-63,-45,30
-63,-45,33
-63,-42,-12
-63,-42,-9
-63,-42,-6
-63,-42,-3
-63,-42,0
-63,-42,3
-63,-42,6
-63,-42,9
-63,-42,12
-63,-42,15
-63,-42,18
-63,-42,21
-63,-42,24
-63,-42,27
-63,-42,30
-63,-42,33
-63,-42,36
-63,-39,-12
-63,-39,-9
-63,-39,-6
-63,-39,-3
-63,-39,0
-63,-39,3
-63,-39,6
-63,-39,9
-63,-39,12
-63,-39,15
-63,-39,18
-63,-39,21
-63,-39,24
-63,-39,27
-63,-39,30
-63,-39,33
-63,-39,36
-63,-36,-12
-63,-36,-9
-63,-36,-6
-63,-36,-3
-63,-36,0
-63,-36,3
-63,-36,6
-63,-36,9
-63,-36,12
-63,-36,15
-63,-36,18
-63,-36,21
-63,-36,24
-63,-36,27
-63,-36,30
-63,-36,33
-63,-36,36
-63,-33,-18
-63,-33,-15
-63,-33,-12
-63,-33,-9
-63,-33,-6
-63,-33,-3
-63,-33,0
-63,-33,3
-63,-33,6
-63,-33,9
-63,-33,12
-63,-33,15
-63,-33,18
-63,-33,21
-63,-33,24
-63,-33,27
-63,-33,30
-63,-33,33
-63,-33,36
-63,-30,-18
-63,-30,-15
-63,-30,-12
-63,-30,-9
-63,-30,-6
-63,-30,-3
-63,-30,0
-63,-30,3
-63,-30,6
-63,-30,9
-63,-30,12
-63,-30,15
-63,-30,18
-63,-30,21
-63,-30,24
-63,-30,27
-63,-30,30
-63,-30,33
-63,-30,36
-63,-27,-18
-63,-27,-15
-63,-27,-12
-63,-27,-9
-63,-27,-6
-63,-27,-3
-63,-27,0
-63,-27,3
-63,-27,6
-63,-27,9
-63,-27,12
-63,-27,15
-63,-27,18
-63,-27,21
-63,-27,24
-63,-27,27
-63,-27,30
-63,-27,33
-63,-27,36
-63,-24,-18
-63,-24,-15
-63,-24,-12
-63,-24,-9
-63,-24,-6
-63,-24,-3
-63,-24,0
-63,-24,3
-63,-24,6
-63,-24,9
-63,-24,12
-63,-24,15
-63,-24,18
-63,-24,21
-63,-24,24
-63,-24,27
-63,-24,30
-63,-24,33
-63,-24,36
-63,-21,-18
-63,-21,-15
-63,-21,-12
-63,-21,-9
-63,-21,-6
-63,-21,-3
-63,-21,0
-63,-21,3
-63,-21,6
-63,-21,9
-63,-21,12
-63,-21,15
-63,-21,18
-63,-21,21
-63,-21,24
-63,-21,27
-63,-21,30
-63,-21,33
-63,-21,36
-63,-18,-18
-63,-18,-15
-63,-18,-12
-63,-18,-9
-63,-18,-6
-63,-18,-3
-63,-18,0
-63,-18,3
-63,-18,6
-63,-18,9
-63,-18,12
-63,-18,15
-63,-18,18
-63,-18,21
-63,-18,24
-63,-18,27
-63,-18,30
-63,-18,33
-63,-18,36
-63,-15,-18
-63,-15,-15
-63,-15,-12
-63,-15,-9
-63,-15,-6
-63,-15,-3
-63,-15,0
-63,-15,3
-63,-15,6
-63,-15,9
-63,-15,12
-63,-15,15
-63,-15,18
-63,-15,21
-63,-15,24
-63,-15,27
-63,-15,30
-63,-15,33
-63,-15,36
-63,-12,-21
-63,-12,-18
-63,-12,-15
-63,-12,-12
-63,-12,-9
-63,-12,-6
-63,-12,-3
-63,-12,0
-63,-12,3
-63,-12,6
-63,-12,9
-63,-12,12
-63,-12,15
-63,-12,18
-63,-12,21
-63,-12,24
-63,-12,27
-63,-12,30
-63,-12,33
-63,-12,36
-63,-9,-18
-63,-9,-15
-63,-9,-12
-63,-9,-9
-63,-9,-6
-63,-9,-3
-63,-9,0
-63,-9,3
-63,-9,6
-63,-9,9
-63,-9,12
-63,-9,15
-63,-9,18
-63,-9,21
-63,-9,24
-63,-9,27
-63,-9,30
-63,-9,33
-63,-9,36
-63,-6,-18
-63,-6,-15
-63,-6,-12
-63,-6,-9
-63,-6,-6
-63,-6,-3
-63,-6,0
-63,-6,3
-63,-6,6
-63,-6,9
-63,-6,12
-63,-6,15
-63,-6,18
-63,-6,21
-63,-6,24
-63,-6,27
-63,-6,30
-63,-6,33
-63,-6,36
-63,-3,-18
-63,-3,-15
-63,-3,-12
-63,-3,-9
-63,-3,-6
-63,-3,-3
-63,-3,0
-63,-3,3
-63,-3,6
-63,-3,9
-63,-3,12
-63,-3,15
-63,-3,18
-63,-3,21
-63,-3,24
-63,-3,27
-63,-3,30
-63,-3,33
-63,-3,36
-63,0,-12
-63,0,-9
-63,0,-6
-63,0,-3
-63,0,0
-63,0,3
-63,0,6
-63,0,9
-63,0,12
-63,0,15
-63,0,18
-63,0,21
-63,0,24
-63,0,27
-63,0,30
-63,0,33
-63,0,36
-63,3,-12
-63,3,-9
-63,3,-6
-63,3,-3
-63,3,0
-63,3,3
-63,3,6
-63,3,9
-63,3,12
-63,3,15
-63,3,18
-63,3,21
-63,3,24
-63,3,27
-63,3,30
-63,3,33
-63,6,-9
-63,6,-6
-63,6,-3
-63,6,0
-63,6,3
-63,6,6
-63,6,9
-63,6,12
