0.49295775;0.48582996;0.47861507;0.53398058;0.63055062;0.61938959;0.72580645;0.625;0.68296796;0.68791946;0.79731744;0.69282137;0.75663027;0.77335375;0.73033708;0.76923077;0.76923077;0.75663027;0.57017544;0.50925926;0.58441558;0.42288557;0.6504065;0.55555556;0.74074074;0.70881226;0.68627451;0.73033708;0.80756014;0.70881226;0.74074074;0.77060932;0.75091575;0.77060932;0.78947368;0.73033708
0.52062868;0.46391753;0.51383399;0.3930131;0.58441558;0.71661238;0.625;0.70723684;0.6779661;0.71661238;0.77743902;0.67291312;0.73482428;0.72123177;0.71661238;0.69767442;0.70723684;0.72123177;0.44117647;0.55555556;0.44117647;0.54054054;0.61181435;0.75091575;0.6626506;0.6626506;0.73033708;0.80756014;0.80756014;0.74074074;0.83333333;0.73033708;0.75091575;0.76086957;0.75091575;0.73033708
0.51383399;0.46391753;0.54702495;0.42553191;0.625;0.61938959;0.7480315;0.69282137;0.7523511;0.6779661;0.76923077;0.73926868;0.72123177;0.77743902;0.7480315;0.72123177;0.75663027;0.76506955;0.50925926;0.50925926;0.4040404;0.4040404;0.52511416;0.71969697;0.68627451;0.70881226;0.6626506;0.77060932;0.70881226;0.77060932;0.78014184;0.74074074;0.76086957;0.74074074;0.75091575;0.73033708
0.44117647;0.44885177;0.48582996;0.55343511;0.64147627;0.6626506;0.66780822;0.70723684;0.70723684;0.6779661;0.7814871;0.72123177;0.79341317;0.73033708;0.7814871;0.63055062;0.70723684;0.73033708;0.52511416;0.44117647;0.42288557;0.44117647;0.54054054;0.69767442;0.70881226;0.63786008;0.78947368;0.69767442;0.80756014;0.80756014;0.78014184;0.76086957;0.81632653;0.68627451;0.79861111;0.83333333
0.49295775;0.5;0.40130152;0.52734375;0.65217391;0.6626506;0.67291312;0.70723684;0.66780822;0.72580645;0.74367089;0.76923077;0.80502216;0.78549849;0.78549849;0.73926868;0.7814871;0.72123177;0.49295775;0.54054054;0.54054054;0.38461538;0.52511416;0.71969697;0.63786008;0.71969697;0.75091575;0.70881226;0.76086957;0.75091575;0.81632653;0.81632653;0.76086957;0.78947368;0.78014184;0.68627451
0.46391753;0.5;0.53398058;0.54702495;0.6360424;0.6779661;0.68296796;0.76086957;0.74367089;0.70247934;0.73033708;0.76506955;0.76506955;0.79731744;0.76086957;0.81632653;0.76086957;0.71194763;0.4589372;0.49295775;0.50925926;0.4040404;0.625;0.52511416;0.61181435;0.77060932;0.68627451;0.69767442;0.78947368;0.78014184;0.76086957;0.79861111;0.82491582;0.78947368;0.73033708;0.78947368
0.51383399;0.49295775;0.54702495;0.52062868;0.61371841;0.61938959;0.63055062;0.73926868;0.67291312;0.73033708;0.7523511;0.72123177;0.73482428;0.70247934;0.7814871;0.77743902;0.7480315;0.76086957;0.47619048;0.54054054;0.42288557;0.50925926;0.6626506;0.58441558;0.80756014;0.68627451;0.69767442;0.71969697;0.71969697;0.79861111;0.76086957;0.73033708;0.79861111;0.78947368;0.78947368;0.79861111
0.54054054;0.41755889;0.50695825;0.47131148;0.57223265;0.625;0.69282137;0.68791946;0.6626506;0.73482428;0.73033708;0.72123177;0.76923077;0.70247934;0.74367089;0.75663027;0.74367089;0.73033708;0.47619048;0.58441558;0.4589372;0.5982906;0.6626506;0.68627451;0.70881226;0.68627451;0.74074074;0.73033708;0.78947368;0.67460317;0.76086957;0.71969697;0.78014184;0.73033708;0.76086957;0.74074074
0.52734375;0.49295775;0.54702495;0.43340381;0.58441558;0.71194763;0.65743945;0.72580645;0.72580645;0.76506955;0.72580645;0.73033708;0.76086957;0.79341317;0.80118694;0.7480315;0.63055062;0.65743945;0.38461538;0.4589372;0.42288557;0.50925926;0.55555556;0.67460317;0.6626506;0.70881226;0.71969697;0.70881226;0.76086957;0.71969697;0.78947368;0.77060932;0.76086957;0.75091575;0.625;0.75091575
0.57223265;0.5597723;0.44117647;0.47131148;0.60218978;0.61371841;0.65743945;0.64685315;0.66780822;0.73482428;0.73926868;0.73926868;0.79731744;0.7480315;0.75663027;0.78549849;0.76923077;0.73033708;0.49295775;0.625;0.54054054;0.42288557;0.55555556;0.6626506;0.75091575;0.71969697;0.68627451;0.77060932;0.78947368;0.78014184;0.82491582;0.75091575;0.77060932;0.78947368;0.71969697;0.76086957
