0.81628654,0.86690448,0.86554885,0.89375514,0.89232808,0.88253932,0.88794453,0.88011216,0.89091072,0.89481869,0.88859718,0.89673367,0.89184221,0.88687779,0.88990550,0.88750759,0.89629315,0.89080460
0.81612745,0.88223188,0.88622226,0.91451095,0.88051189,0.87611421,0.89626228,0.90798006,0.88358048,0.89641692,0.91335573,0.89731215,0.90239155,0.89570071,0.89788094,0.89058967,0.89801970,0.88741755
0.79369848,0.88394776,0.88470620,0.90818505,0.88482124,0.88021815,0.90475928,0.89507178,0.89791911,0.88147174,0.91224767,0.89191997,0.89129999,0.90176635,0.89067581,0.89572193,0.89601243,0.89098294
0.80807359,0.87902723,0.89197652,0.88794453,0.89196791,0.88775070,0.90293064,0.88378347,0.89038332,0.86593987,0.89987093,0.89816572,0.89536291,0.89673367,0.89659267,0.89116992,0.89385320,0.88571350
0.79178233,0.88810941,0.86593987,0.89204521,0.86645027,0.90883003,0.89401544,0.89091072,0.89174640,0.88110879,0.90837957,0.88972332,0.89755141,0.88173296,0.88519191,0.88580774,0.90293064,0.90293064
0.82482434,0.86754071,0.89091072,0.90853208,0.88833094,0.90045117,0.87066461,0.88702709,0.89803517,0.90273491,0.91164848,0.89028382,0.89755710,0.89392253,0.89504117,0.89338816,0.89614579,0.89659267
0.82699230,0.88235294,0.88650441,0.89939325,0.89004369,0.88629755,0.89000562,0.87997110,0.87867299,0.89292375,0.89243119,0.90588735,0.88990550,0.88812624,0.89110792,0.90160479,0.89731772,0.90533686
0.78055994,0.88917207,0.89620626,0.87577916,0.89449902,0.91054526,0.90496073,0.89570071,0.86659464,0.89943820,0.89322902,0.91413559,0.89365308,0.89676806,0.89384936,0.89370601,0.89184221,0.89570849
0.81083558,0.87954486,0.89231916,0.91436043,0.88841395,0.89935600,0.90369355,0.87814886,0.89468743,0.88794453,0.91336098,0.89083620,0.89231916,0.89231916,0.88990550,0.90417523,0.88747239,0.89468743
0.78882551,0.88812624,0.89253579,0.88125866,0.90511167,0.90472020,0.88877768,0.89614579,0.89977723,0.88140824,0.89112485,0.88812624,0.89320599,0.88598701,0.89427508,0.89275824,0.88800930,0.89751158
0.81825639,0.88874211,0.87368084,0.91476667,0.84853785,0.88351505,0.88877651,0.89684006,0.88062497,0.87317341,0.88976148,0.91686779,0.91328222,0.89501059,0.89468743,0.87921066,0.90350713,0.89435875
0.80896998,0.89820046,0.90237560,0.87086566,0.88592428,0.90543246,0.88657877,0.88439930,0.90258773,0.87434373,0.88859718,0.90874327,0.88999469,0.88687779,0.89449902,0.88629755,0.88682188,0.89061467
0.78279575,0.87478118,0.89129244,0.90140991,0.89501059,0.88990550,0.89068950,0.87907577,0.88173296,0.88027981,0.91480500,0.90219411,0.91156053,0.88655073,0.89196184,0.89596051,0.88841395,0.89191997
0.80953023,0.88156330,0.90130171,0.90953335,0.89157860,0.89878782,0.89508900,0.89952397,0.88824701,0.89231916,0.90111968,0.90240752,0.89033796,0.88856036,0.90239993,0.90939910,0.90357883,0.89000562
0.82867593,0.88961717,0.89392253,0.89100292,0.90880216,0.89292375,0.89526768,0.90863232,0.87880350,0.87730348,0.89633267,0.89091072,0.90235040,0.89061467,0.88235294,0.89841946,0.89129244,0.88065102
0.80436235,0.88891329,0.89731215,0.90882695,0.88976148,0.90651843,0.91569933,0.88641945,0.89803517,0.88941774,0.90032490,0.90146772,0.89351551,0.90407989,0.88633555,0.89021284,0.90273491,0.88937052
0.80761861,0.86298897,0.89051721,0.90227641,0.88512562,0.86292471,0.88802704,0.88522267,0.88552610,0.89375514,0.90907288,0.89867142,0.90346477,0.89540230,0.88918123,0.88810941,0.89449902,0.88928968
0.79966642,0.86747523,0.90033324,0.87290193,0.87870372,0.90314240,0.88802704,0.89676806,0.89033796,0.88780631,0.88482124,0.89815820,0.88655073,0.89866786,0.90239993,0.90538874,0.89184221,0.89375514
0.80740433,0.88478635,0.90891363,0.87022684,0.88999469,0.89061467,0.89424875,0.90586203,0.88089001,0.88942232,0.89371988,0.88466087,0.89698599,0.89174640,0.88453386,0.89564478,0.89698599,0.89308597
0.80985915,0.89555404,0.91201917,0.87792346,0.86577223,0.90055108,0.90730136,0.87701497,0.91135742,0.86420312,0.90295518,0.88687779,0.89633267,0.88882599,0.89244985,0.88423719,0.89756847,0.88711980
0.79312029,0.88618544,0.88065102,0.89172846,0.89651518,0.87965564,0.90273491,0.87792346,0.91219034,0.89184221,0.89055878,0.88352030,0.90160042,0.89789797,0.89816572,0.89147979,0.89564478,0.89255677
0.79050265,0.88942232,0.90642745,0.89484050,0.89334229,0.89231916,0.89555404,0.89526768,0.87884145,0.90707477,0.89457366,0.89526768,0.90651650,0.88716665,0.88856036,0.89228935,0.89058967,0.89847445
0.80665914,0.88173296,0.89313326,0.91418515,0.88419358,0.88204963,0.90160042,0.88418812,0.89731772,0.87516526,0.91670865,0.89172846,0.89961628,0.89316897,0.88841395,0.90273491,0.90327232,0.90593818
0.80508393,0.87639914,0.88747146,0.91993581,0.90248138,0.89232808,0.89601243,0.89939143,0.88937052,0.88841395,0.89468743,0.89831099,0.89305346,0.89449902,0.89878782,0.90034368,0.89743182,0.89755710
0.77739480,0.89542838,0.87450277,0.90577617,0.91982732,0.86659464,0.88990550,0.87515499,0.87582004,0.87402293,0.91108453,0.91273801,0.89936152,0.89443353,0.89123050,0.88961717,0.89296766,0.89345365
0.82030091,0.88553492,0.87746553,0.85988542,0.87388734,0.88125866,0.89743182,0.87350957,0.87907084,0.90766265,0.90593818,0.88901756,0.90369355,0.89847445,0.89860375,0.89365308,0.90651843,0.88173296
0.80171359,0.87884145,0.88697017,0.87368895,0.85417669,0.85999199,0.89484050,0.90032490,0.89288823,0.88021197,0.89756847,0.89698599,0.89083620,0.87319080,0.89510195,0.88942232,0.88813629,0.88674679
0.79960617,0.90273491,0.88418812,0.85585074,0.86910428,0.88214929,0.87066461,0.87628120,0.89815820,0.88657877,0.90110223,0.89232808,0.89620626,0.89976048,0.88670038,0.88682188,0.88882599,0.88999469
0.79700191,0.89004740,0.87470577,0.89351551,0.88684021,0.88937052,0.88295363,0.88453386,0.89098294,0.90349940,0.90961029,0.88961717,0.88856036,0.88439930,0.88941470,0.89976048,0.88439930,0.89789797
0.81109797,0.87263614,0.89427508,0.90045117,0.88622226,0.88204963,0.88062497,0.89590371,0.90032490,0.89129244,0.89887640,0.89260700,0.89860375,0.89484050,0.88775070,0.89424875,0.89193825,0.90179979
