0.39811758,0.39611794,0.44259239,0.40472290,0.44289044,0.47714272,0.46877613,0.44310132,0.46631101,0.50058275,0.46877613,0.48101022,0.48426011,0.46946869,0.46512434,0.48698296,0.46060833,0.44893002
0.39220763,0.40507365,0.40704788,0.45255954,0.44525574,0.40598046,0.47417092,0.48067582,0.43855433,0.45440118,0.47417092,0.46202872,0.48101022,0.47238358,0.45792166,0.48808929,0.45389449,0.46060833
0.41077567,0.40195393,0.40880248,0.43040293,0.45515390,0.42814469,0.46525978,0.49057945,0.46254806,0.54029089,0.47233300,0.48205768,0.46512434,0.42541679,0.46617758,0.47680559,0.49329841,0.48067582
0.37722146,0.41095890,0.38725490,0.45005683,0.46674267,0.46071656,0.41794740,0.41487265,0.46202872,0.49118119,0.47238358,0.44420879,0.42699399,0.46060833,0.45896436,0.46706711,0.48901612,0.47058535
0.40232240,0.37459936,0.37876526,0.45674645,0.46512434,0.47328084,0.46899196,0.44426515,0.43583315,0.47233300,0.46695583,0.46252826,0.46939977,0.43342444,0.44047527,0.45109623,0.45624397,0.48118010
0.39907461,0.38294243,0.37781611,0.42532961,0.44757392,0.48029182,0.44705816,0.41279928,0.48279756,0.43856247,0.42597515,0.46492191,0.46577171,0.47521786,0.49329841,0.47750523,0.44800815,0.49472361
0.39979103,0.36947305,0.44849908,0.45956167,0.48895300,0.48989029,0.44855314,0.51553769,0.51155002,0.45901869,0.45676692,0.44011600,0.45092838,0.44691498,0.38917976,0.44811981,0.45901869,0.49075112
0.37367190,0.41209355,0.39990372,0.44425550,0.48494743,0.42881534,0.44024768,0.47972126,0.49231678,0.47240986,0.46429412,0.48633997,0.45324579,0.47375098,0.49211686,0.46013969,0.41743157,0.45440118
0.41150830,0.39578644,0.41482078,0.43101397,0.45887378,0.45353661,0.44268273,0.44811981,0.42482883,0.47579141,0.45751536,0.44614245,0.45051485,0.46142736,0.45701959,0.49610792,0.46797581,0.49057945
0.40267096,0.41002821,0.41077567,0.45198169,0.44047527,0.42420874,0.48113378,0.48381295,0.45968752,0.46577171,0.47427555,0.48095637,0.45389449,0.46368391,0.43204082,0.47344083,0.46170499,0.44691498
0.40194240,0.37157937,0.43663762,0.45632604,0.42618298,0.45674645,0.47657194,0.44918158,0.46540871,0.49349773,0.47750523,0.46202872,0.47130018,0.47469464,0.51893503,0.43729014,0.47657194,0.48701911
0.33330291,0.36890275,0.44712963,0.41176439,0.43275129,0.47229047,0.45254700,0.44687468,0.48284540,0.45823884,0.49656231,0.46512434,0.47058824,0.48509112,0.49146664,0.49792823,0.45508274,0.47740277
0.38036079,0.40794934,0.42453329,0.43663762,0.47427555,0.46401824,0.50574744,0.41500226,0.46932399,0.47905552,0.48026400,0.49528507,0.48871376,0.44237613,0.49923378,0.42618298,0.48213461,0.52202567
0.43824804,0.42156738,0.43923945,0.43980102,0.47190819,0.45937101,0.50168204,0.45579534,0.47240986,0.45254700,0.45579534,0.44564906,0.46617758,0.45733233,0.45283543,0.44525574,0.46617758,0.48555772
0.36194108,0.36214510,0.43420998,0.43211327,0.43831777,0.43285676,0.45440118,0.48095637,0.46368391,0.47058535,0.49480453,0.48457411,0.47280562,0.50547206,0.47469464,0.49472361,0.49610792,0.46674267
0.40222618,0.41077567,0.41953287,0.47330556,0.42936768,0.46334871,0.43701001,0.51154663,0.49469616,0.44788367,0.48895300,0.44259239,0.49211686,0.45936219,0.47843308,0.49349773,0.46577171,0.49973744
0.41046340,0.40835708,0.43498268,0.39828441,0.44893002,0.49422291,0.48658839,0.43874600,0.42735515,0.47053255,0.48808929,0.44705816,0.48701911,0.46170499,0.48939385,0.49785368,0.46170499,0.44153586
0.42614834,0.37260843,0.36947305,0.45051485,0.52887451,0.48939385,0.50029087,0.45005683,0.51553769,0.47750523,0.46706711,0.46071656,0.45956167,0.48809524,0.45389449,0.49792823,0.47469464,0.51114223
