0.34541336,0.40540541,0.44885177,0.46018614,0.47131148,0.46762590,0.45643154,0.50695825,0.48940464,0.42155816,0.46762590,0.49295775,0.52734375,0.49648947,0.50000000,0.47131148,0.41353383,0.44885177,0.46762590,0.45012165,0.41353383,0.46762590,0.47619048,0.50925926,0.49295775,0.43209877,0.57017544,0.44117647,0.48463357,0.48463357,0.49295775,0.49295775,0.51724138,0.43209877,0.52511416,0.47619048
0.42948038,0.40130152,0.43340381,0.50695825,0.45643154,0.51724138,0.54054054,0.45265349,0.48223350,0.51040634,0.55343511,0.50000000,0.51724138,0.51040634,0.52399608,0.46762590,0.49295775,0.48582996,0.33333333,0.40404040,0.45012165,0.48463357,0.42288557,0.52511416,0.44117647,0.57734205,0.55555556,0.53287982,0.45012165,0.45893720,0.47619048,0.54054054,0.52511416,0.53287982,0.47619048,0.57734205
0.33180778,0.46391753,0.42155816,0.49648947,0.48582996,0.46391753,0.46018614,0.43730242,0.46391753,0.49295775,0.45265349,0.47497446,0.48582996,0.54054054,0.50000000,0.50695825,0.50348953,0.46018614,0.43209877,0.42288557,0.42288557,0.46762590,0.50925926,0.54054054,0.52511416,0.50925926,0.50116550,0.45012165,0.52511416,0.49295775,0.50116550,0.50116550,0.45012165,0.42288557,0.51724138,0.56291391
0.41353383,0.40130152,0.42948038,0.48223350,0.46391753,0.44885177,0.44885177,0.48940464,0.46018614,0.46018614,0.46391753,0.45265349,0.49295775,0.51724138,0.48223350,0.52734375,0.48582996,0.51724138,0.35433071,0.41353383,0.41353383,0.47619048,0.43209877,0.49295775,0.48463357,0.54809843,0.54054054,0.48463357,0.53287982,0.45012165,0.50116550,0.46762590,0.46762590,0.50116550,0.49295775,0.40404040
0.34988713,0.40540541,0.46762590,0.42948038,0.46018614,0.42948038,0.45643154,0.44885177,0.47131148,0.52399608,0.50000000,0.47131148,0.42948038,0.49295775,0.55661275,0.47497446,0.50695825,0.50000000,0.35433071,0.32258065,0.44117647,0.53287982,0.38461538,0.50925926,0.50925926,0.47619048,0.47619048,0.50925926,0.45893720,0.45893720,0.50116550,0.48463357,0.54054054,0.53287982,0.50925926,0.43209877
0.41755889,0.43340381,0.49648947,0.43730242,0.46018614,0.44502618,0.46018614,0.47861507,0.48940464,0.48940464,0.49648947,0.50000000,0.46391753,0.48223350,0.50000000,0.49648947,0.48582996,0.50695825,0.36458333,0.32258065,0.48463357,0.46762590,0.48463357,0.56291391,0.45893720,0.45893720,0.48463357,0.53287982,0.49295775,0.42288557,0.46762590,0.56291391,0.52511416,0.46762590,0.54054054,0.49295775
0.38037486,0.44117647,0.38037486,0.46391753,0.46762590,0.40948276,0.44885177,0.44885177,0.50000000,0.44117647,0.47131148,0.47497446,0.46762590,0.53398058,0.52734375,0.55661275,0.52734375,0.49648947,0.30054645,0.40404040,0.47619048,0.53287982,0.55555556,0.56291391,0.49295775,0.49295775,0.52511416,0.50925926,0.50116550,0.44117647,0.59139785,0.49295775,0.52511416,0.50925926,0.46762590,0.50116550
0.32258065,0.44117647,0.45643154,0.49295775,0.50348953,0.46018614,0.46391753,0.48940464,0.50695825,0.47131148,0.46018614,0.52399608,0.52399608,0.48582996,0.54702495,0.49648947,0.50000000,0.51724138,0.37467700,0.38461538,0.39440204,0.42288557,0.50925926,0.40404040,0.54809843,0.45012165,0.51724138,0.53287982,0.49295775,0.41353383,0.47619048,0.47619048,0.49295775,0.57017544,0.47619048,0.47619048
0.39717084,0.40948276,0.43340381,0.40948276,0.44117647,0.43730242,0.45265349,0.48940464,0.48940464,0.53067186,0.50348953,0.51383399,0.46391753,0.51383399,0.53398058,0.51040634,0.47497446,0.51724138,0.48463357,0.40404040,0.47619048,0.48463357,0.49295775,0.51724138,0.54054054,0.48463357,0.53287982,0.45893720,0.49295775,0.51724138,0.44117647,0.51724138,0.50925926,0.48463357,0.54054054,0.44117647
0.35874439,0.47861507,0.45643154,0.44502618,0.48940464,0.49295775,0.46018614,0.48582996,0.48582996,0.52062868,0.47131148,0.47861507,0.47131148,0.51724138,0.48582996,0.52734375,0.48582996,0.53067186,0.38461538,0.32258065,0.40404040,0.49295775,0.50116550,0.43209877,0.51724138,0.51724138,0.51724138,0.46762590,0.53287982,0.48463357,0.52511416,0.49295775,0.47619048,0.53287982,0.51724138,0.52511416
0.39717084,0.44885177,0.43340381,0.45643154,0.53067186,0.45265349,0.44502618,0.48223350,0.47131148,0.45643154,0.46391753,0.44117647,0.53398058,0.50348953,0.50348953,0.50000000,0.51724138,0.51724138,0.40404040,0.44117647,0.48463357,0.47619048,0.39440204,0.60509554,0.54809843,0.44117647,0.49295775,0.49295775,0.49295775,0.57734205,0.50925926,0.50116550,0.50925926,0.53287982,0.46762590,0.43209877
0.38037486,0.38461538,0.46762590,0.44885177,0.44885177,0.49648947,0.44885177,0.47131148,0.50348953,0.49648947,0.48582996,0.52734375,0.52399608,0.48940464,0.47861507,0.54054054,0.53727009,0.51383399,0.35433071,0.30054645,0.45012165,0.45012165,0.49295775,0.45893720,0.54054054,0.46762590,0.51724138,0.45012165,0.46762590,0.50116550,0.45893720,0.50116550,0.47619048,0.45893720,0.54809843,0.48463357
0.39717084,0.44117647,0.47131148,0.49648947,0.50000000,0.48223350,0.50000000,0.46391753,0.47861507,0.48582996,0.47497446,0.55343511,0.48223350,0.42155816,0.50348953,0.52399608,0.50695825,0.50000000,0.38461538,0.37467700,0.44117647,0.50116550,0.50925926,0.47619048,0.47619048,0.46762590,0.45893720,0.48463357,0.54054054,0.46762590,0.50925926,0.50925926,0.54809843,0.56291391,0.52511416,0.48463357
0.35874439,0.44885177,0.44885177,0.43340381,0.47497446,0.43340381,0.53067186,0.52734375,0.44885177,0.49295775,0.44502618,0.48582996,0.51383399,0.52062868,0.46391753,0.53398058,0.50000000,0.51040634,0.39440204,0.34391534,0.31165312,0.45012165,0.45012165,0.47619048,0.41353383,0.50925926,0.50925926,0.42288557,0.49295775,0.57734205,0.52511416,0.46762590,0.52511416,0.45893720,0.50925926,0.54054054
0.39717084,0.38882804,0.46018614,0.40540541,0.50348953,0.51383399,0.47497446,0.51040634,0.50000000,0.51383399,0.48223350,0.44885177,0.55977230,0.51040634,0.49648947,0.49648947,0.47497446,0.51724138,0.42288557,0.36458333,0.46762590,0.37467700,0.45012165,0.45012165,0.49295775,0.54054054,0.45893720,0.48463357,0.51724138,0.46762590,0.48463357,0.51724138,0.42288557,0.56291391,0.55555556,0.54809843
0.38461538,0.42155816,0.39717084,0.44885177,0.48223350,0.46762590,0.50000000,0.47131148,0.44502618,0.54054054,0.52734375,0.48940464,0.46762590,0.42553191,0.50000000,0.42553191,0.50695825,0.50000000,0.35433071,0.37467700,0.50925926,0.43209877,0.46762590,0.49295775,0.50116550,0.48463357,0.53287982,0.49295775,0.53287982,0.42288557,0.45012165,0.56291391,0.45012165,0.54809843,0.52511416,0.50925926
0.41755889,0.40948276,0.42155816,0.44885177,0.46391753,0.50348953,0.47131148,0.50348953,0.44885177,0.48582996,0.46018614,0.47497446,0.52399608,0.46762590,0.52734375,0.48940464,0.42948038,0.49295775,0.39440204,0.44117647,0.41353383,0.51724138,0.54809843,0.50116550,0.50116550,0.45012165,0.50116550,0.45893720,0.48463357,0.50116550,0.45012165,0.45893720,0.42288557,0.51724138,0.48463357,0.62500000
0.42155816,0.45265349,0.44117647,0.45265349,0.46762590,0.52399608,0.54054054,0.55343511,0.48223350,0.45265349,0.46762590,0.50000000,0.54379211,0.46391753,0.44885177,0.52062868,0.49648947,0.50348953,0.41353383,0.39440204,0.37467700,0.45893720,0.49295775,0.49295775,0.42288557,0.47619048,0.50925926,0.47619048,0.52511416,0.50116550,0.48463357,0.49295775,0.51724138,0.50925926,0.50116550,0.50925926
0.40540541,0.38882804,0.43340381,0.44502618,0.44117647,0.48940464,0.53398058,0.42948038,0.48582996,0.48582996,0.51724138,0.48940464,0.46762590,0.44502618,0.50000000,0.48223350,0.46018614,0.54054054,0.45893720,0.40404040,0.50116550,0.42288557,0.51724138,0.49295775,0.34391534,0.48463357,0.50116550,0.46762590,0.45893720,0.48463357,0.50925926,0.55555556,0.57017544,0.57017544,0.56291391,0.41353383
0.40540541,0.46391753,0.45265349,0.47131148,0.45643154,0.51040634,0.47131148,0.47131148,0.50000000,0.48940464,0.48582996,0.48940464,0.51724138,0.57530402,0.51383399,0.49295775,0.50000000,0.51383399,0.44117647,0.42288557,0.47619048,0.44117647,0.50116550,0.57017544,0.50116550,0.45893720,0.45893720,0.56291391,0.50116550,0.41353383,0.45012165,0.53287982,0.46762590,0.50116550,0.52511416,0.51724138
0.40540541,0.35433071,0.45643154,0.48940464,0.42553191,0.45643154,0.46762590,0.47131148,0.46762590,0.45643154,0.45643154,0.46762590,0.48582996,0.46018614,0.51724138,0.50348953,0.51383399,0.50348953,0.46762590,0.45012165,0.38461538,0.41353383,0.46762590,0.44117647,0.55555556,0.50925926,0.46762590,0.48463357,0.47619048,0.50116550,0.50116550,0.53287982,0.44117647,0.52511416,0.52511416,0.54054054
0.34988713,0.46762590,0.45643154,0.47861507,0.46018614,0.49295775,0.37180910,0.43340381,0.48940464,0.51040634,0.51724138,0.48940464,0.51040634,0.53067186,0.50000000,0.48582996,0.50000000,0.52734375,0.27777778,0.34391534,0.39440204,0.44117647,0.50116550,0.48463357,0.50925926,0.52511416,0.46762590,0.48463357,0.46762590,0.49295775,0.46762590,0.50925926,0.50116550,0.42288557,0.55555556,0.41353383
